"","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","outlet"
"1","816653","1280638146846261249","1594162901","TechCrunch","Samsung will reveal the next Galaxy Note on August 5 https://t.co/H5Kfv7DR9H by @bheater","SocialFlow","88",NA,NA,NA,"FALSE","FALSE","22","7","NA","NA",NA,NA,"tcrn.ch/3flQZwV","https://t.co/H5Kfv7DR9H","https://tcrn.ch/3flQZwV",NA,NA,NA,NA,NA,NA,NA,NA,"15741636","bheater","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280638146846261249","TechCrunch","San Francisco, CA","Breaking technology news, analysis, and opinions from TechCrunch. Got a tip? tips@techcrunch.com","https://t.co/UP0CP1R28G","FALSE","10112219","959","108105","213583","5750","1173230829","TRUE","https://t.co/UP0CP1R28G","http://techcrunch.com/subscribe","NA","https://pbs.twimg.com/profile_banners/816653/1584135227","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1096066608034918401/m8wnTWsX_normal.png","TechCrunch"
"2","8761432","1276542630369902592","1593186454","TCEurope","Here are the winners of The Europas Awards 2020 – Even a pandemic can't stop these startups https://t.co/rzYZna0YHn","TweetDeck","115",NA,NA,NA,"FALSE","FALSE","3","0","NA","NA",NA,NA,"techcrunch.com/2020/06/26/her…","https://t.co/rzYZna0YHn","https://techcrunch.com/2020/06/26/here-are-the-winners-of-the-europas-awards-2020-even-a-pandemic-cant-stop-these-startups/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1276542630369902592","TechCrunch Euro News","Europe","Breaking technology news, analysis, and opinions. European news from TechCrunch. Main writers: @mikebutcher, @IngridLunden, @riptari, @romaindillet & @sohear.","https://t.co/mr6ubBOpmA","FALSE","62016","58","3131","10451","8","1189326683","FALSE","https://t.co/mr6ubBOpmA","http://techcrunch.com/europe","NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2389171233/wcxwnbr7xghxq3q4cs9a_normal.png","TechCrunch"
"3","7126242","1280499107602235392","1594129752","TCFR","Koyeb is a serverless startup that ingests, processes and stores data with multiple cloud providers https://t.co/x8ZkQDETKC","IFTTT","123",NA,NA,NA,"FALSE","FALSE","1","0","NA","NA",NA,NA,"ift.tt/2O5aWf8","https://t.co/x8ZkQDETKC","https://ift.tt/2O5aWf8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280499107602235392","TechCrunch France","France","Breaking technology news and opinions on the French tech ecosystem by @TechCrunch’s European team: @romaindillet, @sohear, @mikebutcher, @riptari, @ingridlunden","http://t.co/b5Oyx12qGG","FALSE","38496","225","1835","5241","1","1183011044","TRUE","http://t.co/b5Oyx12qGG","http://techcrunch.com","NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000138577522/89678dd87181d5b26b88dda9fa198519_normal.jpeg","TechCrunch"
"4","219480862","1261274293985476608","1589546199","tcmoscow","Apply to speak about the impact of COVID-19 on tech @TheEuropas workshops: https://t.co/IUsMYjWPUd 

Join deep-dive virtual workshops &amp; pitches + access the app &amp; Slack: https://t.co/TVZ7Ve4UqH

Vote for startups: https://t.co/cBXl5RJJur

Info: https://t.co/NmhRr9weHt
#TheEuropas","TweetDeck","288",NA,NA,NA,"FALSE","FALSE","0","0","NA","NA","TheEuropas",NA,"c(""bit.ly/Europas2020Spe…"", ""theeuropas2020.thepathfounder.com"", ""bit.ly/EuropasPublicV…"", ""techcrunch.com/2020/05/06/vot…"")","c(""https://t.co/IUsMYjWPUd"", ""https://t.co/TVZ7Ve4UqH"", ""https://t.co/cBXl5RJJur"", ""https://t.co/NmhRr9weHt"")","c(""https://bit.ly/Europas2020Speak"", ""https://theeuropas2020.thepathfounder.com"", ""https://bit.ly/EuropasPublicVote"", ""https://techcrunch.com/2020/05/06/vote-for-europes-hottest-startups-in-the-europas-awards-workshops-pitches-networking/"")",NA,NA,NA,NA,NA,NA,NA,NA,"2876568497","TheEuropas","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1261274293985476608","TechCrunch Moscow","Moscow, Russia ","TechCrunch Moscow - the only TC event in Russia,  bringing over top-level speakers to discuss tech startups, global trends, and VC in Russia. #tcmoscow","http://t.co/0sio6bFjH8","FALSE","1966","336","73","793","10","1290643814","FALSE","http://t.co/0sio6bFjH8","http://tc.digitaloctober.com","NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2929117489/68b98f73595b10c92e0d57fbf47d7585_normal.png","TechCrunch"
"5","10221","1280648216313303042","1594165302","yoda","Gerrit Cole cant reuse a ball he likes due to corona, has to use a ball he doesn't like and gives up a homer , a breakdown https://t.co/GR9M4b798R","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","968","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"287735479","Jomboy_","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280643610501885955","Gerrit Cole cant reuse a ball he likes due to corona, has to use a ball he doesn't like and gives up a homer , a breakdown https://t.co/GR9M4b798R","1594164204","Twitter Web App","6881","968",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280648216313303042","drew olanoff","philly","troubadour @monzo / #blamedrewscancer / unofficial @sixers mascot #trusttheprocess / former @scaleworks @techcrunch @yahoo / i ❤️@aprilolanoff","https://t.co/C5kj2ImRD4","FALSE","32233","5896","2135","397041","355343","1161662169","TRUE","https://t.co/C5kj2ImRD4","http://balboafoundation.org","NA","https://pbs.twimg.com/profile_banners/10221/1583641172","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1257637845889679360/Oz3BmC8m_normal.jpg","TechCrunch"
"6","19312115","1280622663728160768","1594159210","panzer","@johnbiggs recording their every life experience with a SQUID","Twitter Web App","50","1280621577135099904","788673","johnbiggs","FALSE","FALSE","0","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"788673","johnbiggs","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280622663728160768","Matthew Panzarino","Still Here","Editor-in-Chief, TechCrunch. Telecom stories killed: 0. PGP Key https://t.co/vgolOgKdx3","https://t.co/hHFmjLuOmS","FALSE","41047","3572","2203","92483","47423","1232576995","TRUE","https://t.co/hHFmjLuOmS","https://www.instagram.com/panzer/","NA","https://pbs.twimg.com/profile_banners/19312115/1541772805","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/972174840017793024/EBlzynRx_normal.jpg","TechCrunch"
"7","52247685","1280608224866111488","1594155768","kylebrussell","Looking to bring on a Senior Software Engineer as the 6th member of the @PlaybyteInc team

Help us make game creation as easy as filming a video to take part in a new meme on TikTok https://t.co/p8oRvVfO6C https://t.co/26itgQSDfH","Twitter Web App","139",NA,NA,NA,"FALSE","TRUE","0","16","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""52247685"", ""1182129341448114176"")","c(""kylebrussell"", ""PlaybyteInc"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1278385779031658498","Looking to bring on a Senior Software Engineer as the 6th member of the @PlaybyteInc team

Help us make game creation as easy as filming a video to take part in a new meme on TikTok https://t.co/p8oRvVfO6C https://t.co/26itgQSDfH","1593625895","Twitter Web App","35","16",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280608224866111488","Kyle Russell","","Always learning — Now: Founder/CEO @PlaybyteInc — Previously: @SkydioHQ @a16z @TechCrunch","https://t.co/tuIfG5PsYq","FALSE","20570","1679","867","38663","210744","1246322599","TRUE","https://t.co/tuIfG5PsYq","http://kylerussell.today","NA","https://pbs.twimg.com/profile_banners/52247685/1398193617","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/548613712567738368/Oys1bg5o_normal.jpeg","TechCrunch"
"8","14367669","1280650374265765888","1594165817","kimmaicutler","The splinternet is getting deeper. https://t.co/jwdlTLBEKW","Twitter for iPhone","34",NA,NA,NA,"FALSE","FALSE","18","1","NA","NA",NA,NA,"twitter.com/cnnbusiness/st…","https://t.co/jwdlTLBEKW","https://twitter.com/cnnbusiness/status/1280366199101104128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280650374265765888","Kim-Mai Cutler","San Francisco","Partner at @initialized. Previously @techcrunch. When life hands me lemons, I make tarte au citron.","https://t.co/36LGCwDgsz","FALSE","52948","16965","1864","60095","139142","1207986747","TRUE","https://t.co/36LGCwDgsz","https://medium.com/initialized-capital","NA","https://pbs.twimg.com/profile_banners/14367669/1470350830","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1245051383201427456/Y_76NwXC_normal.jpg","TechCrunch"
"9","357786278","1280281594821931009","1594077893","lucasmtny","Life lesson in a WSJ correction: You kill yourself to get the hard part right and then screw up the easy part. https://t.co/bG7sh5MYZA","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","108","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29607664","adamliptak","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280277530130382848","Life lesson in a WSJ correction: You kill yourself to get the hard part right and then screw up the easy part. https://t.co/bG7sh5MYZA","1594076924","TweetDeck","587","108",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280281594821931009","Lucas Matney","SF","reporter @techcrunch  // lucas at techcrunch dot com","https://t.co/naaQa3ZTwG","FALSE","11297","977","379","803","9381","1313705884","TRUE","https://t.co/naaQa3ZTwG","https://vote.gov","NA","https://pbs.twimg.com/profile_banners/357786278/1568920787","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1065980884929601536/A6dzQ_X-_normal.jpg","TechCrunch"
"10","7380362","1280637403510771717","1594162724","alex","This is such bullshit. Each of these examples is a subtweet of a real case, each of which is far more complicated than how it's being summarized here. Even presenting these in plural makes them seem simpler and more widespread than they are. https://t.co/6XqFio7OSu","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","111","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"593837736","RottenInDenmark","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280508485860560899","This is such bullshit. Each of these examples is a subtweet of a real case, each of which is far more complicated than how it's being summarized here. Even presenting these in plural makes them seem simpler and more widespread than they are. https://t.co/6XqFio7OSu","1594131988","Twitter Web App","633","111",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280637403510771717","alex","Providence (sometimes SF)","Journalist with @TechCrunch. I write The Exchange, and co-host Equity. @lizaswagner's partner. alex.wilhelm@techcrunch.com. You rock!","https://t.co/lmg5XYqw3T","FALSE","72427","2105","3503","59773","136437","1184093225","TRUE","https://t.co/lmg5XYqw3T","http://alexwilhelm.com","NA","https://pbs.twimg.com/profile_banners/7380362/1441833556","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/1280135616429252609/WUSjBeFV_normal.jpg","TechCrunch"
"11","4180280415","1280660559394820096","1594168245","nmasc_","Dear Sophie: What does the new online classes rule mean for F-1 students? https://t.co/izCpHra2Z1 by @Sophie_Alcorn","Twitter Web App","131",NA,NA,NA,"FALSE","TRUE","0","10","NA","NA",NA,NA,"tcrn.ch/3gw25PK","https://t.co/izCpHra2Z1","https://tcrn.ch/3gw25PK",NA,NA,NA,NA,NA,NA,NA,NA,"c(""816653"", ""23087870"")","c(""TechCrunch"", ""Sophie_Alcorn"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1280574703422320643","Dear Sophie: What does the new online classes rule mean for F-1 students? https://t.co/izCpHra2Z1 by @Sophie_Alcorn","1594147775","SocialFlow","23","10",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280660559394820096","natasha mascarenhas","pls don't pitch me on linkedin","startup and tech journalist for @techcrunch 💸 i podcast on fridays @equitypod and i blog on mondays at https://t.co/44Npsqi54A. 

she/her","https://t.co/GfNlPOdiYf","FALSE","10899","3284","176","8451","9276","1447436282","TRUE","https://t.co/GfNlPOdiYf","https://natasha.substack.com/","NA","https://pbs.twimg.com/profile_banners/4180280415/1583278510","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263250112693714944/IMekvC4A_normal.jpg","TechCrunch"
"12","13666","1280610978934161416","1594156424","mikebutcher","@timbarker @jason_kint Indeed it could.","Twitter for iPhone","16","1280609213513969675","17712992","timbarker","FALSE","FALSE","1","0","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""17712992"", ""75209239"")","c(""timbarker"", ""jason_kint"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280610978934161416","Mike Butcher","London","(MBE, FRSA) Editor-at-large @TechCrunch mike@techcrunch.com Insta: mikebutcher","https://t.co/gNytVlyTFD","FALSE","143926","14267","5055","84087","37548","1164146353","TRUE","https://t.co/gNytVlyTFD","https://mikebutcher.me/newsletter","NA","https://pbs.twimg.com/profile_banners/13666/1577445922","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/668390067094888448/w18aCM4M_normal.jpg","TechCrunch"
"13","15752235","1280614202642661376","1594157193","zackwhittaker","Inbox: U.S. prosecutors have charged a citizen of Kazakhstan, Andrey Turchin, 37, also known as “fxmsp,” with computer fraud, wire fraud, and conspiracy for hacking hundreds of corporate networks in more than 40 countries worldwide.

https://t.co/20chbpx9mQ","Twitter for iPhone","257",NA,NA,NA,"FALSE","FALSE","33","15","NA","NA",NA,NA,"justice.gov/usao-wdwa/pr/c…","https://t.co/20chbpx9mQ","https://www.justice.gov/usao-wdwa/pr/citizen-kazakhstan-known-fxmsp-charged-computer-fraud-wire-fraud-and-conspiracy-hacking",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json","Manhattan","Manhattan, NY","city","United States","US","c(NA, NA)","c(NA, NA)","c(-74.026675, -73.910408, -73.910408, -74.026675, 40.683935, 40.683935, 40.877483, 40.877483)","https://twitter.com/NA/status/1280614202642661376","Zack Whittaker","New York, NY","Security Editor, @TechCrunch
Signal: +1.646.755.8849
Email: zack.whittaker@techcrunch.com or
zack.whittaker@protonmail.com","https://t.co/0I0oRqFMAy","FALSE","57930","998","1670","1110","61297","1218042005","TRUE","https://t.co/0I0oRqFMAy","http://this.weekinsecurity.com","NA","https://pbs.twimg.com/profile_banners/15752235/1588126362","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1255319061472428032/zR37uCwz_normal.jpg","TechCrunch"
"14","37570179","1280404334325329920","1594107156","arrington","This sounds exactly like some of the late 2017 crypto business model pitches I heard. https://t.co/xb6z6fgv1N","Twitter for iPhone","85",NA,NA,NA,"FALSE","FALSE","56","8","NA","NA",NA,NA,NA,NA,NA,"http://pbs.twimg.com/media/EcTo9IUUMAEceh3.jpg","https://t.co/xb6z6fgv1N","https://twitter.com/arrington/status/1280404334325329920/photo/1","photo","http://pbs.twimg.com/media/EcTo9IUUMAEceh3.jpg","https://t.co/xb6z6fgv1N","https://twitter.com/arrington/status/1280404334325329920/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280404334325329920","Michael Arrington","Seattle, WA","Founder of TechCrunch, CrunchBase and Arrington XRP Capital. Be Excellent To Each Other.","https://t.co/U85TOhfQf4","FALSE","241550","3274","9338","18659","35707","1241403617","TRUE","https://t.co/U85TOhfQf4","http://www.arringtonxrpcapital.com","NA",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1241233801340051457/n3BtSBna_normal.jpg","TechCrunch"
"15","1262413328","1138499712653418496","1560274458","TechCrunchOnion","TechCrunch rebrands with a focus on succulents https://t.co/ykTf8rtIbM https://t.co/Ol9LrH6Tq7","Twitter Web Client","70",NA,NA,NA,"FALSE","FALSE","54","12","NA","NA",NA,NA,"techcrunch.com","https://t.co/ykTf8rtIbM","https://techcrunch.com/","http://pbs.twimg.com/media/D8zDTMRX4AALVJ0.jpg","https://t.co/Ol9LrH6Tq7","https://twitter.com/TechCrunchOnion/status/1138499712653418496/photo/1","photo","http://pbs.twimg.com/media/D8zDTMRX4AALVJ0.jpg","https://t.co/Ol9LrH6Tq7","https://twitter.com/TechCrunchOnion/status/1138499712653418496/photo/1",NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1138499712653418496","TechCrunch Onion","","Silicon Valley's Finest News Source.",NA,"FALSE","14189","2","467","59","5701","1363107486","FALSE",NA,NA,"NA","https://pbs.twimg.com/profile_banners/1262413328/1542994388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3373971608/66598a73938a64beeab003aca9558ea7_normal.jpeg","TechCrunch"
"16","14364049","1278483118077304832","1593649103","jasonkincaid","My birthday came a month early, compliments of the Kurt Vonnegut Museum and Library.

In a time of much darkness, I have to say: if this isn’t nice, I don’t know what is. ✳️ https://t.co/dWLgREZv1G","Twitter for iPhone","173",NA,NA,NA,"FALSE","FALSE","8","0","NA","NA",NA,NA,"twitter.com/VonnegutLibrar…","https://t.co/dWLgREZv1G","https://twitter.com/VonnegutLibrary/status/1267528718492348417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1278483118077304832","Jason Kincaid","San Francisco / madame george on repeat","author, musician, self-loathing marketer. slinging 👕 on https://t.co/NHjYdVAW8u  ~ places derped: TechCrunch / VCs & startups / non-profits / HBO / 🧙‍♂️🎸","https://t.co/kkAL65pT2w","FALSE","26225","3208","1517","3998","2870","1207943963","TRUE","https://t.co/kkAL65pT2w","http://jasonkincaid.net","NA","https://pbs.twimg.com/profile_banners/14364049/1398294315","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1145809225966219265/g949sRgy_normal.png","TechCrunch"
"17","683113","1280578712354906113","1594148731","sarahintampa","'No code' will define the next generation of software https://t.co/MVW6ESJv7v via TechCrunch's Extra Crunch 🔒","IFTTT","109",NA,NA,NA,"FALSE","FALSE","1","0","NA","NA",NA,NA,"ift.tt/2O2SMuL","https://t.co/MVW6ESJv7v","https://ift.tt/2O2SMuL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1280578712354906113","Sarah Perez","Raleigh, N.C.","Reporter at @TechCrunch. This is my email: sarahp@techcrunch.com. I used to be in Tampa. Now I'm in Raleigh. I didn't think this Twitter username thing through.","https://t.co/DMaQFIrh77","FALSE","61800","9604","2838","31961","10649","1169507177","TRUE","https://t.co/DMaQFIrh77","http://techcrunch.com/author/sarah-perez/","NA","https://pbs.twimg.com/profile_banners/683113/1532634026","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/952323718470086656/RQmTaEkn_normal.jpg","TechCrunch"
"18","12798452","1279936526395289602","1593995622","erickschonfeld","Thoughtful article from @AndyKessler and @WSJ on the potential of GRAIL (@GrailBio) to change outcomes in cancer – the usual 2nd leading cause of death (in non-pandemic times). 

1/ A few excerpts follow... [thread]

https://t.co/wgNI9yy4dc https://t.co/6uCMgJIrV0","Twitter for iPhone","140",NA,NA,NA,"FALSE","TRUE","0","20","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(""943751"", ""146172499"", ""3108351"", ""4784975104"")","c(""jhuber"", ""andykessler"", ""WSJ"", ""GrailBio"")","en",NA,NA,"NA",NA,"NA","NA",NA,NA,NA,"NA","NA","NA",NA,NA,"NA","1279926208214347776","Thoughtful article from @AndyKessler and @WSJ on the potential of GRAIL (@GrailBio) to change outcomes in cancer – the usual 2nd leading cause of death (in non-pandemic times). 

1/ A few excerpts follow... [thread]

https://t.co/wgNI9yy4dc https://t.co/6uCMgJIrV0","1593993162","Twitter Web App","61","20",NA,NA,NA,"NA","NA","NA",NA,NA,"NA",NA,NA,NA,NA,NA,NA,"c(NA, NA)","c(NA, NA)","c(NA, NA, NA, NA, NA, NA, NA, NA)","https://twitter.com/NA/status/1279936526395289602","Erick Schonfeld","New York","Now: Traction Technology, TouchCast; Previous: TechCrunch, Business 2.0, Fortune","https://t.co/EJWO8INJBk","FALSE","73007","1370","3194","27727","1923","1201551024","TRUE","https://t.co/EJWO8INJBk","https://www.tractiontechnology.com/","NA","https://pbs.twimg.com/profile_banners/12798452/1435348538","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/487266363224764416/c0FqBYn__normal.png","TechCrunch"
